,PWSName,FIPS_5,CNTY_OR_CITY,POPULATION,ANALYTE_NAME,Concentration in µg/L,COLLECT_DT
6604,SIGN POST ESTATES,51036,CHARLES CITY,75,LEAD,0.0,2014-09-10
12600,"ORANGE, TOWN OF",51137,ORANGE,4500,LEAD,0.0,2014-09-11
12595,"ORANGE, TOWN OF",51137,ORANGE,4500,LEAD,19.6,2014-09-11
1984,"NORTON, CITY OF",51720,NORTON,3958,LEAD,0.0,2014-09-11
1983,"NORTON, CITY OF",51720,NORTON,3958,LEAD,0.0,2014-09-11
1911,WYTHE COUNTY WEST,51197,WYTHE,1001,LEAD,2.33,2014-09-11
1918,WYTHE COUNTY WEST,51197,WYTHE,1001,LEAD,2.0,2014-09-11
12604,"ORANGE, TOWN OF",51137,ORANGE,4500,LEAD,0.0,2014-09-11
1915,WYTHE COUNTY WEST,51197,WYTHE,1001,LEAD,2.0,2014-09-11
12606,"ORANGE, TOWN OF",51137,ORANGE,4500,LEAD,3.7,2014-09-11
9339,RIVERBAY,51067,FRANKLIN COUNTY,28,LEAD,0.0,2014-09-12
667,"BLACKSBURG, TOWN OF",51121,MONTGOMERY,36077,LEAD,0.0,2014-09-12
6003,"EMPORIA, CITY OF",51595,EMPORIA,5600,LEAD,0.0,2014-09-12
6004,"EMPORIA, CITY OF",51595,EMPORIA,5600,LEAD,0.0,2014-09-12
9338,RIVERBAY,51067,FRANKLIN COUNTY,28,LEAD,0.0,2014-09-13
5057,PINE RIDGE MHP,51149,PRINCE GEORGE,735,LEAD,0.0,2014-09-13
3617,MASSANUTTEN VILLAGE,51165,ROCKINGHAM,5235,LEAD,0.0,2014-09-14
3908,SHENANDOAH RIVER ESTATES,51187,WARREN,265,LEAD,7.99,2014-09-14
666,"BLACKSBURG, TOWN OF",51121,MONTGOMERY,36077,LEAD,2.97,2014-09-14
7203,BRAXTONS LANDING,51101,KING WILLIAM,65,LEAD,0.0,2014-09-14
8066,TILMANS FARM,51145,POWHATAN,59,LEAD,0.0,2014-09-14
1793,"ST PAUL, TOWN OF",51195,WISE,1010,LEAD,0.0,2014-09-15
7208,CEDAR CREST,51101,KING WILLIAM,150,LEAD,0.0,2014-09-15
2476,THOMASTOWN/CROWDERTOWN/SWITCHBACK - BCSA,51017,BATH,325,LEAD,0.0,2014-09-15
5933,PLANTATION MOBILE HOME PARK,51550,CHESAPEAKE,150,LEAD,0.0,2014-09-15
9022,"PHENIX, TOWN OF",51037,CHARLOTTE,206,LEAD,0.0,2014-09-15
2447,CEDAR CREEK - BCSA,51017,BATH,243,LEAD,0.0,2014-09-15
3614,MASSANUTTEN VILLAGE,51165,ROCKINGHAM,5235,LEAD,0.0,2014-09-15
2475,MILLBORO INDUSTRIAL PARK - BCSA,51017,BATH,290,LEAD,0.0,2014-09-15
3610,MASSANUTTEN VILLAGE,51165,ROCKINGHAM,5235,LEAD,0.0,2014-09-15
6407,BIRDSONG WATER COMPANY,51800,SUFFOLK,71,LEAD,0.0,2014-09-15
3607,MASSANUTTEN VILLAGE,51165,ROCKINGHAM,5235,LEAD,0.0,2014-09-15
3604,MASSANUTTEN VILLAGE,51165,ROCKINGHAM,5235,LEAD,0.0,2014-09-16
9994,"BURKEVILLE, TOWN OF",51135,NOTTOWAY,432,LEAD,0.0,2014-09-16
7246,VENTER HEIGHTS SUBDIVISION,51101,KING WILLIAM,338,LEAD,2.2,2014-09-16
8091,HAYNESVILLE CORRECTIONAL CENTER,51159,RICHMOND COUNTY,1500,LEAD,0.0,2014-09-16
5992,"EMPORIA, CITY OF",51595,EMPORIA,5600,LEAD,0.0,2014-09-16
9851,"SOUTH HILL, TOWN OF",51117,MECKLENBURG,5100,LEAD,0.0,2014-09-16
3603,MASSANUTTEN VILLAGE,51165,ROCKINGHAM,5235,LEAD,0.0,2014-09-16
8087,HAYNESVILLE CORRECTIONAL CENTER,51159,RICHMOND COUNTY,1500,LEAD,0.0,2014-09-16
5237,DARDEN`S MILL ESTATES,51175,SOUTHAMPTON,120,LEAD,0.0,2014-09-16
9991,"BURKEVILLE, TOWN OF",51135,NOTTOWAY,432,LEAD,0.0,2014-09-16
12649,WILDERNESS WTP,51137,ORANGE,11780,LEAD,0.0,2014-09-16
9852,"SOUTH HILL, TOWN OF",51117,MECKLENBURG,5100,LEAD,0.0,2014-09-16
10755,CATALPA SUBDIVISION,51047,CULPEPER,48,LEAD,0.0,2014-09-16
9997,"BURKEVILLE, TOWN OF",51135,NOTTOWAY,432,LEAD,0.0,2014-09-16
2437,BATH COUNTY REGIONAL WATER - BCSA,51017,BATH,1418,LEAD,0.0,2014-09-16
9861,"SOUTH HILL, TOWN OF",51117,MECKLENBURG,5100,LEAD,0.0,2014-09-16
9858,"SOUTH HILL, TOWN OF",51117,MECKLENBURG,5100,LEAD,0.0,2014-09-16
8670,VALLEY MILLS CROSSING,51019,BEDFORD COUNTY,70,LEAD,3.2,2014-09-16
5052,PINE RIDGE MHP,51149,PRINCE GEORGE,735,LEAD,0.0,2014-09-16
9386,BROWN`S MOBILE HOME VILLAGE,51067,FRANKLIN COUNTY,75,LEAD,6.96,2014-09-16
9862,"SOUTH HILL, TOWN OF",51117,MECKLENBURG,5100,LEAD,0.0,2014-09-16
5991,"EMPORIA, CITY OF",51595,EMPORIA,5600,LEAD,7.62,2014-09-16
5013,NORTHAMPTON COUNTY GOVERNMENT COMPLEX,51131,NORTHAMPTON,64,LEAD,0.0,2014-09-16
3602,MASSANUTTEN VILLAGE,51165,ROCKINGHAM,5235,LEAD,0.0,2014-09-16
8426,ORCHARD HILLS ESTATES,51009,AMHERST,70,LEAD,0.0,2014-09-17
3601,MASSANUTTEN VILLAGE,51165,ROCKINGHAM,5235,LEAD,0.0,2014-09-17
5049,PINE RIDGE MHP,51149,PRINCE GEORGE,735,LEAD,0.0,2014-09-17
482,DRYDEN WATER AUTHORITY,51105,LEE,1922,LEAD,0.0,2014-09-17
5989,"EMPORIA, CITY OF",51595,EMPORIA,5600,LEAD,0.0,2014-09-17
2271,BLUE RIDGE MOBILE HOME PARK,51015,AUGUSTA,106,LEAD,2.0,2014-09-17
1655,TCPSA - GRATTON,51185,TAZEWELL,707,LEAD,0.0,2014-09-17
1432,"SALTVILLE, TOWN OF",51173,SMYTH,2204,LEAD,0.0,2014-09-18
12638,WILDERNESS WTP,51137,ORANGE,11780,LEAD,0.0,2014-09-18
2657,TOWN OF BERRYVILLE,51043,CLARKE,4185,LEAD,3.01,2014-09-18
12643,WILDERNESS WTP,51137,ORANGE,11780,LEAD,0.0,2014-09-18
1436,"SALTVILLE, TOWN OF",51173,SMYTH,2204,LEAD,0.0,2014-09-18
1428,"SALTVILLE, TOWN OF",51173,SMYTH,2204,LEAD,0.0,2014-09-18
7876,LEE DALE SHORES,51133,NORTHUMBERLAND,34,LEAD,1.4,2014-09-18
5255,TOWN OF IVOR,51175,SOUTHAMPTON,395,LEAD,0.0,2014-09-18
1435,"SALTVILLE, TOWN OF",51173,SMYTH,2204,LEAD,0.0,2014-09-18
1429,"SALTVILLE, TOWN OF",51173,SMYTH,2204,LEAD,0.0,2014-09-18
7302,COTTAGES AT THE GOLDEN EAGLE,51103,LANCASTER,44,LEAD,0.0,2014-09-18
7691,LONG ACRE MOBILE HOME PARK,51127,NEW KENT,48,LEAD,0.0,2014-09-19
532,LEE COUNTY PSA/MILLER CHAPEL,51105,LEE,662,LEAD,0.0,2014-09-19
535,LEE COUNTY PSA/MILLER CHAPEL,51105,LEE,662,LEAD,0.0,2014-09-19
9651,WOODLAND AVENUE EXT,51089,HENRY,179,LEAD,0.0,2014-09-19
517,LCPSA-BLUE SPRINGS,51105,LEE,2873,LEAD,0.0,2014-09-20
2113,BURTON COURT APARTMENTS,51003,ALBEMARLE,50,LEAD,3.09,2014-09-20
9650,WOODLAND AVENUE EXT,51089,HENRY,179,LEAD,0.0,2014-09-20
519,LCPSA-BLUE SPRINGS,51105,LEE,2873,LEAD,0.0,2014-09-20
528,LEE COUNTY PSA/MILLER CHAPEL,51105,LEE,662,LEAD,0.0,2014-09-20
530,LEE COUNTY PSA/MILLER CHAPEL,51105,LEE,662,LEAD,0.0,2014-09-20
3594,MADISON RUN TERRACE,51165,ROCKINGHAM,140,LEAD,0.0,2014-09-21
10684,PORT ROYAL LANDING OF TOWNFIELD,51033,CAROLINE,48,LEAD,0.0,2014-09-22
591,ST. CHARLES WATER AUTHORITY,51105,LEE,1275,LEAD,0.0,2014-09-22
9012,"KEYSVILLE, TOWN OF",51037,CHARLOTTE,800,LEAD,6.28,2014-09-22
12215,ONE STOP TRAILER PARK,51107,LOUDOUN,60,LEAD,0.0,2014-09-22
5047,PINE RIDGE MHP,51149,PRINCE GEORGE,735,LEAD,0.0,2014-09-22
2111,BURTON COURT APARTMENTS,51003,ALBEMARLE,50,LEAD,3.7,2014-09-22
8959,MOUNTAIN REST ESTATES,51031,CAMPBELL,150,LEAD,0.0,2014-09-22
588,ST. CHARLES WATER AUTHORITY,51105,LEE,1275,LEAD,0.0,2014-09-22
10722,TOWNFIELD SUBDIVISION,51033,CAROLINE,60,LEAD,2.51,2014-09-22
590,ST. CHARLES WATER AUTHORITY,51105,LEE,1275,LEAD,0.0,2014-09-22
9479,WOODCREST,51067,FRANKLIN COUNTY,40,LEAD,9.26,2014-09-22
2655,TOWN OF BERRYVILLE,51043,CLARKE,4185,LEAD,0.0,2014-09-22
1675,MENDOTA,51191,WASHINGTON,142,LEAD,0.0,2014-09-23
8282,PLACID BAY ESTATES,51193,WESTMORELAND,743,LEAD,0.0,2014-09-23
8987,501 TRAILER COURT,51031,CAMPBELL,290,LEAD,12.6,2014-09-23
9166,FREDERICK ACRES,51067,FRANKLIN COUNTY,67,LEAD,5.54,2014-09-23
8285,PLACID BAY ESTATES,51193,WESTMORELAND,743,LEAD,0.0,2014-09-23
8982,SUBURBAN TRAILER TOWN,51031,CAMPBELL,200,LEAD,59.6,2014-09-23
2332,COUNTRY ESTATE MOBILE HOME PARK,51015,AUGUSTA,300,LEAD,0.0,2014-09-23
9285,LAKE FOREST,51067,FRANKLIN COUNTY,55,LEAD,1.1,2014-09-23
2950,"MONTEREY, TOWN OF",51091,HIGHLAND,450,LEAD,2.12,2014-09-23
8280,PLACID BAY ESTATES,51193,WESTMORELAND,743,LEAD,0.0,2014-09-23
2951,"MONTEREY, TOWN OF",51091,HIGHLAND,450,LEAD,3.48,2014-09-23
12484,COPELEY FIELDS SUBDIVISION,51113,MADISON,25,LEAD,0.0,2014-09-23
8279,PLACID BAY ESTATES,51193,WESTMORELAND,743,LEAD,0.0,2014-09-23
2631,SOMMERSBY,51023,BOTETOURT,164,LEAD,0.0,2014-09-23
2706,RETREAT,51043,CLARKE,236,LEAD,0.0,2014-09-23
9295,LAKESHORE TERRACE CORPORATION,51067,FRANKLIN COUNTY,123,LEAD,0.0,2014-09-23
2331,COUNTRY ESTATE MOBILE HOME PARK,51015,AUGUSTA,300,LEAD,2.58,2014-09-23
1372,ATKINS EXTENSION-SMYTH CO PSA,51173,SMYTH,280,LEAD,0.0,2014-09-24
4821,TURNER PROPERTY,51093,ISLE OF WIGHT,80,LEAD,0.0,2014-09-24
5489,"WAVERLY, TOWN OF",51183,SUSSEX,2309,LEAD,3.36,2014-09-24
4527,"ONANCOCK, TOWN OF",51001,ACCOMACK,1525,LEAD,0.0,2014-09-24
506,"JONESVILLE, TOWN OF",51105,LEE,1693,LEAD,0.0,2014-09-24
4720,LONGVIEW ACRES,51093,ISLE OF WIGHT,168,LEAD,0.0,2014-09-24
691,CHRISTIANSBURG TOWN OF,51121,MONTGOMERY,22000,LEAD,0.0,2014-09-24
1373,ATKINS EXTENSION-SMYTH CO PSA,51173,SMYTH,280,LEAD,0.0,2014-09-24
8727,LANE VIEW SUBDIVISION,51025,BRUNSWICK,39,LEAD,0.4,2014-09-24
1468,WALKER CREEK,51173,SMYTH,1135,LEAD,0.0,2014-09-24
4858,BROOKS` DUPLEXES,51095,JAMES CITY,29,LEAD,0.0,2014-09-24
149,LAUREL MEADOWS HOME,51035,CARROLL,90,LEAD,0.0,2014-09-24
684,CHRISTIANSBURG TOWN OF,51121,MONTGOMERY,22000,LEAD,0.0,2014-09-24
10669,WOODFORD ESTATES MHC,51033,CAROLINE,178,LEAD,0.0,2014-09-24
147,LAUREL MEADOWS HOME,51035,CARROLL,90,LEAD,0.0,2014-09-24
4528,"ONANCOCK, TOWN OF",51001,ACCOMACK,1525,LEAD,0.0,2014-09-24
4721,LONGVIEW ACRES,51093,ISLE OF WIGHT,168,LEAD,0.0,2014-09-24
4856,BROOKS` DUPLEXES,51095,JAMES CITY,29,LEAD,0.0,2014-09-24
1374,ATKINS EXTENSION-SMYTH CO PSA,51173,SMYTH,280,LEAD,0.0,2014-09-24
2167,PEACOCK HILL SUBDIVISION,51003,ALBEMARLE,475,LEAD,0.0,2014-09-24
2169,PEACOCK HILL SUBDIVISION,51003,ALBEMARLE,475,LEAD,0.0,2014-09-24
12472,NORTH SPRING BEHAVIORAL HEALTHCARE,51107,LOUDOUN,225,LEAD,2.3,2014-09-25
1781,"POUND, TOWN OF",51195,WISE,1986,LEAD,0.0,2014-09-25
1784,"POUND, TOWN OF",51195,WISE,1986,LEAD,4.0,2014-09-25
2702,RETREAT,51043,CLARKE,236,LEAD,0.0,2014-09-25
5488,"WAVERLY, TOWN OF",51183,SUSSEX,2309,LEAD,3.23,2014-09-25
12471,NORTH SPRING BEHAVIORAL HEALTHCARE,51107,LOUDOUN,225,LEAD,0.0,2014-09-25
3340,MARTIN CREEK,51161,ROANOKE COUNTY,495,LEAD,0.6,2014-09-25
4538,ROLLING ACRES SUBDIVISION,51001,ACCOMACK,170,LEAD,0.0,2014-09-26
3033,SIX-0-FIVE VILLAGE,51109,LOUISA,201,LEAD,2.1,2014-09-27
3032,SIX-0-FIVE VILLAGE,51109,LOUISA,201,LEAD,2.36,2014-09-27
8955,LAKESIDE MOBILE HOME PARK,51031,CAMPBELL,37,LEAD,0.0,2014-09-29
3639,MOUNT CRAWFORD-RCPW,51165,ROCKINGHAM,400,LEAD,1.5,2014-09-29
5484,"WAVERLY, TOWN OF",51183,SUSSEX,2309,LEAD,0.0,2014-09-29
8956,LAKESIDE MOBILE HOME PARK,51031,CAMPBELL,37,LEAD,0.0,2014-09-29
5440,"WAKEFIELD, TOWN OF",51183,SUSSEX,1123,LEAD,3.07,2014-09-30
7782,CHESAPEAKE COVE,51133,NORTHUMBERLAND,50,LEAD,0.0,2014-09-30
5441,"WAKEFIELD, TOWN OF",51183,SUSSEX,1123,LEAD,5.11,2014-09-30
7476,MILFORD HAVEN COAST GUARD STA,51115,MATHEWS,36,LEAD,0.0,2014-09-30
1010,LAKEVIEW WATERWORKS,51155,PULASKI,120,LEAD,2.0,2014-09-30
2652,TOWN OF BERRYVILLE,51043,CLARKE,4185,LEAD,7.27,2014-10-01
2653,TOWN OF BERRYVILLE,51043,CLARKE,4185,LEAD,3.69,2014-10-01
9914,TIMBUCTU SUBDIVISION,51117,MECKLENBURG,132,LEAD,2.9,2014-10-07
9913,TIMBUCTU SUBDIVISION,51117,MECKLENBURG,132,LEAD,2.1,2014-10-07
9912,TIMBUCTU SUBDIVISION,51117,MECKLENBURG,132,LEAD,2.5,2014-10-07
9801,LONG BRANCH SHORES,51117,MECKLENBURG,85,LEAD,1.2,2014-10-07
9800,LONG BRANCH SHORES,51117,MECKLENBURG,85,LEAD,1.6,2014-10-07
9210,WESTLAKE AREA PUBLIC WATER SYSTEM,51067,FRANKLIN COUNTY,2784,LEAD,1.3,2014-10-08
9799,LONG BRANCH SHORES,51117,MECKLENBURG,85,LEAD,0.2,2014-10-08
9798,LONG BRANCH SHORES,51117,MECKLENBURG,85,LEAD,0.9,2014-10-08
9349,ROYAL ESTATES,51067,FRANKLIN COUNTY,55,LEAD,0.97,2014-10-08
9348,ROYAL ESTATES,51067,FRANKLIN COUNTY,55,LEAD,0.6,2014-10-09
9910,TIMBUCTU SUBDIVISION,51117,MECKLENBURG,132,LEAD,6.1,2014-10-09
9911,TIMBUCTU SUBDIVISION,51117,MECKLENBURG,132,LEAD,2.0,2014-10-09
9347,ROYAL ESTATES,51067,FRANKLIN COUNTY,55,LEAD,0.7,2014-10-09
9797,LONG BRANCH SHORES,51117,MECKLENBURG,85,LEAD,0.2,2014-10-09
9209,WESTLAKE AREA PUBLIC WATER SYSTEM,51067,FRANKLIN COUNTY,2784,LEAD,0.92,2014-10-10
9346,ROYAL ESTATES,51067,FRANKLIN COUNTY,55,LEAD,0.3,2014-10-10
9208,WESTLAKE AREA PUBLIC WATER SYSTEM,51067,FRANKLIN COUNTY,2784,LEAD,0.8,2014-10-12
9207,WESTLAKE AREA PUBLIC WATER SYSTEM,51067,FRANKLIN COUNTY,2784,LEAD,0.61,2014-10-12
10904,OUR FATHERS HOUSE,51047,CULPEPER,51,LEAD,0.0,2014-10-13
10905,OUR FATHERS HOUSE,51047,CULPEPER,51,LEAD,0.0,2014-10-13
10903,OUR FATHERS HOUSE,51047,CULPEPER,51,LEAD,0.0,2014-10-13
10902,OUR FATHERS HOUSE,51047,CULPEPER,51,LEAD,0.0,2014-10-13
10901,OUR FATHERS HOUSE,51047,CULPEPER,51,LEAD,0.0,2014-10-13
8606,NININGER WATERWORKS,51019,BEDFORD COUNTY,62,LEAD,0.0,2014-10-14
9206,WESTLAKE AREA PUBLIC WATER SYSTEM,51067,FRANKLIN COUNTY,2784,LEAD,0.97,2014-10-15
9205,WESTLAKE AREA PUBLIC WATER SYSTEM,51067,FRANKLIN COUNTY,2784,LEAD,1.89,2014-10-15
8605,NININGER WATERWORKS,51019,BEDFORD COUNTY,62,LEAD,5.16,2014-10-17
9345,ROYAL ESTATES,51067,FRANKLIN COUNTY,55,LEAD,1.23,2014-10-20
8604,NININGER WATERWORKS,51019,BEDFORD COUNTY,62,LEAD,0.0,2014-10-20
8603,NININGER WATERWORKS,51019,BEDFORD COUNTY,62,LEAD,3.46,2014-10-21
12447,SELMA ESTATES,51107,LOUDOUN,861,LEAD,0.0,2014-10-22
12446,SELMA ESTATES,51107,LOUDOUN,861,LEAD,0.0,2014-10-22
12445,SELMA ESTATES,51107,LOUDOUN,861,LEAD,0.0,2014-10-22
12444,SELMA ESTATES,51107,LOUDOUN,861,LEAD,0.0,2014-10-22
12443,SELMA ESTATES,51107,LOUDOUN,861,LEAD,0.0,2014-10-22
12442,SELMA ESTATES,51107,LOUDOUN,861,LEAD,1.9,2014-10-22
12449,SELMA ESTATES,51107,LOUDOUN,861,LEAD,0.0,2014-10-22
12450,SELMA ESTATES,51107,LOUDOUN,861,LEAD,0.0,2014-10-22
9204,WESTLAKE AREA PUBLIC WATER SYSTEM,51067,FRANKLIN COUNTY,2784,LEAD,0.21,2014-10-22
12448,SELMA ESTATES,51107,LOUDOUN,861,LEAD,0.0,2014-10-22
9203,WESTLAKE AREA PUBLIC WATER SYSTEM,51067,FRANKLIN COUNTY,2784,LEAD,1.48,2014-10-22
12438,SELMA ESTATES,51107,LOUDOUN,861,LEAD,0.0,2014-10-23
12441,SELMA ESTATES,51107,LOUDOUN,861,LEAD,0.0,2014-10-23
12437,SELMA ESTATES,51107,LOUDOUN,861,LEAD,0.0,2014-10-23
12436,SELMA ESTATES,51107,LOUDOUN,861,LEAD,0.0,2014-10-23
12439,SELMA ESTATES,51107,LOUDOUN,861,LEAD,0.0,2014-10-23
12440,SELMA ESTATES,51107,LOUDOUN,861,LEAD,0.0,2014-10-23
12435,SELMA ESTATES,51107,LOUDOUN,861,LEAD,32.0,2014-10-26
12145,LOUDOUN WATER - CENTRAL SYSTEM,51107,LOUDOUN,306046,LEAD,0.0,2014-11-04
12138,LOUDOUN WATER - CENTRAL SYSTEM,51107,LOUDOUN,306046,LEAD,0.0,2014-11-04
12139,LOUDOUN WATER - CENTRAL SYSTEM,51107,LOUDOUN,306046,LEAD,0.0,2014-11-04
12140,LOUDOUN WATER - CENTRAL SYSTEM,51107,LOUDOUN,306046,LEAD,0.0,2014-11-04
12144,LOUDOUN WATER - CENTRAL SYSTEM,51107,LOUDOUN,306046,LEAD,0.0,2014-11-04
12142,LOUDOUN WATER - CENTRAL SYSTEM,51107,LOUDOUN,306046,LEAD,0.0,2014-11-04
12143,LOUDOUN WATER - CENTRAL SYSTEM,51107,LOUDOUN,306046,LEAD,0.0,2014-11-04
12141,LOUDOUN WATER - CENTRAL SYSTEM,51107,LOUDOUN,306046,LEAD,0.0,2014-11-04
12112,LOUDOUN WATER - CENTRAL SYSTEM,51107,LOUDOUN,306046,LEAD,0.0,2014-11-05
12113,LOUDOUN WATER - CENTRAL SYSTEM,51107,LOUDOUN,306046,LEAD,0.0,2014-11-05
12114,LOUDOUN WATER - CENTRAL SYSTEM,51107,LOUDOUN,306046,LEAD,0.0,2014-11-05
12111,LOUDOUN WATER - CENTRAL SYSTEM,51107,LOUDOUN,306046,LEAD,0.0,2014-11-05
12115,LOUDOUN WATER - CENTRAL SYSTEM,51107,LOUDOUN,306046,LEAD,0.0,2014-11-05
12116,LOUDOUN WATER - CENTRAL SYSTEM,51107,LOUDOUN,306046,LEAD,0.0,2014-11-05
12117,LOUDOUN WATER - CENTRAL SYSTEM,51107,LOUDOUN,306046,LEAD,0.0,2014-11-05
12118,LOUDOUN WATER - CENTRAL SYSTEM,51107,LOUDOUN,306046,LEAD,0.0,2014-11-05
12119,LOUDOUN WATER - CENTRAL SYSTEM,51107,LOUDOUN,306046,LEAD,0.0,2014-11-05
12120,LOUDOUN WATER - CENTRAL SYSTEM,51107,LOUDOUN,306046,LEAD,0.0,2014-11-05
12121,LOUDOUN WATER - CENTRAL SYSTEM,51107,LOUDOUN,306046,LEAD,0.0,2014-11-05
12122,LOUDOUN WATER - CENTRAL SYSTEM,51107,LOUDOUN,306046,LEAD,0.0,2014-11-05
12123,LOUDOUN WATER - CENTRAL SYSTEM,51107,LOUDOUN,306046,LEAD,0.0,2014-11-05
12124,LOUDOUN WATER - CENTRAL SYSTEM,51107,LOUDOUN,306046,LEAD,0.0,2014-11-05
12126,LOUDOUN WATER - CENTRAL SYSTEM,51107,LOUDOUN,306046,LEAD,0.0,2014-11-05
12127,LOUDOUN WATER - CENTRAL SYSTEM,51107,LOUDOUN,306046,LEAD,0.0,2014-11-05
12128,LOUDOUN WATER - CENTRAL SYSTEM,51107,LOUDOUN,306046,LEAD,0.0,2014-11-05
12129,LOUDOUN WATER - CENTRAL SYSTEM,51107,LOUDOUN,306046,LEAD,0.0,2014-11-05
12130,LOUDOUN WATER - CENTRAL SYSTEM,51107,LOUDOUN,306046,LEAD,0.0,2014-11-05
12131,LOUDOUN WATER - CENTRAL SYSTEM,51107,LOUDOUN,306046,LEAD,0.0,2014-11-05
12132,LOUDOUN WATER - CENTRAL SYSTEM,51107,LOUDOUN,306046,LEAD,0.0,2014-11-05
12133,LOUDOUN WATER - CENTRAL SYSTEM,51107,LOUDOUN,306046,LEAD,0.0,2014-11-05
12134,LOUDOUN WATER - CENTRAL SYSTEM,51107,LOUDOUN,306046,LEAD,0.0,2014-11-05
12135,LOUDOUN WATER - CENTRAL SYSTEM,51107,LOUDOUN,306046,LEAD,0.0,2014-11-05
12136,LOUDOUN WATER - CENTRAL SYSTEM,51107,LOUDOUN,306046,LEAD,0.0,2014-11-05
12137,LOUDOUN WATER - CENTRAL SYSTEM,51107,LOUDOUN,306046,LEAD,0.0,2014-11-05
12125,LOUDOUN WATER - CENTRAL SYSTEM,51107,LOUDOUN,306046,LEAD,0.0,2014-11-05
12110,LOUDOUN WATER - CENTRAL SYSTEM,51107,LOUDOUN,306046,LEAD,0.0,2014-11-05
12103,LOUDOUN WATER - CENTRAL SYSTEM,51107,LOUDOUN,306046,LEAD,0.0,2014-11-05
12108,LOUDOUN WATER - CENTRAL SYSTEM,51107,LOUDOUN,306046,LEAD,0.0,2014-11-05
12109,LOUDOUN WATER - CENTRAL SYSTEM,51107,LOUDOUN,306046,LEAD,0.0,2014-11-05
12104,LOUDOUN WATER - CENTRAL SYSTEM,51107,LOUDOUN,306046,LEAD,0.0,2014-11-05
9202,WESTLAKE AREA PUBLIC WATER SYSTEM,51067,FRANKLIN COUNTY,2784,LEAD,1.08,2014-11-05
12106,LOUDOUN WATER - CENTRAL SYSTEM,51107,LOUDOUN,306046,LEAD,0.0,2014-11-05
12107,LOUDOUN WATER - CENTRAL SYSTEM,51107,LOUDOUN,306046,LEAD,0.0,2014-11-05
12105,LOUDOUN WATER - CENTRAL SYSTEM,51107,LOUDOUN,306046,LEAD,0.0,2014-11-05
9909,TIMBUCTU SUBDIVISION,51117,MECKLENBURG,132,LEAD,5.3,2014-11-06
12096,LOUDOUN WATER - CENTRAL SYSTEM,51107,LOUDOUN,306046,LEAD,0.0,2014-11-06
12097,LOUDOUN WATER - CENTRAL SYSTEM,51107,LOUDOUN,306046,LEAD,0.0,2014-11-06
12434,SELMA ESTATES,51107,LOUDOUN,861,LEAD,0.0,2014-11-06
12099,LOUDOUN WATER - CENTRAL SYSTEM,51107,LOUDOUN,306046,LEAD,0.0,2014-11-06
12102,LOUDOUN WATER - CENTRAL SYSTEM,51107,LOUDOUN,306046,LEAD,0.0,2014-11-06
12098,LOUDOUN WATER - CENTRAL SYSTEM,51107,LOUDOUN,306046,LEAD,0.0,2014-11-06
12101,LOUDOUN WATER - CENTRAL SYSTEM,51107,LOUDOUN,306046,LEAD,0.0,2014-11-06
12100,LOUDOUN WATER - CENTRAL SYSTEM,51107,LOUDOUN,306046,LEAD,0.0,2014-11-06
9201,WESTLAKE AREA PUBLIC WATER SYSTEM,51067,FRANKLIN COUNTY,2784,LEAD,0.25,2014-11-08
9200,WESTLAKE AREA PUBLIC WATER SYSTEM,51067,FRANKLIN COUNTY,2784,LEAD,0.73,2014-11-10
12577,RSA ROUTE 20,51137,ORANGE,379,LEAD,3.8,2014-11-12
12570,RSA ROUTE 20,51137,ORANGE,379,LEAD,2.5,2014-11-12
12571,RSA ROUTE 20,51137,ORANGE,379,LEAD,3.9,2014-11-12
9199,WESTLAKE AREA PUBLIC WATER SYSTEM,51067,FRANKLIN COUNTY,2784,LEAD,0.59,2014-11-12
12572,RSA ROUTE 20,51137,ORANGE,379,LEAD,0.0,2014-11-12
12573,RSA ROUTE 20,51137,ORANGE,379,LEAD,0.0,2014-11-12
12574,RSA ROUTE 20,51137,ORANGE,379,LEAD,2.8,2014-11-12
12575,RSA ROUTE 20,51137,ORANGE,379,LEAD,3.0,2014-11-12
12578,RSA ROUTE 20,51137,ORANGE,379,LEAD,0.0,2014-11-12
12576,RSA ROUTE 20,51137,ORANGE,379,LEAD,0.0,2014-11-12
12569,RSA ROUTE 20,51137,ORANGE,379,LEAD,11.0,2014-11-13
9198,WESTLAKE AREA PUBLIC WATER SYSTEM,51067,FRANKLIN COUNTY,2784,LEAD,6.62,2014-11-15
10719,TOWNFIELD SUBDIVISION,51033,CAROLINE,60,LEAD,0.0,2014-11-17
8602,NININGER WATERWORKS,51019,BEDFORD COUNTY,62,LEAD,7.62,2014-11-17
10718,TOWNFIELD SUBDIVISION,51033,CAROLINE,60,LEAD,0.0,2014-11-18
10717,TOWNFIELD SUBDIVISION,51033,CAROLINE,60,LEAD,0.0,2014-11-18
10716,TOWNFIELD SUBDIVISION,51033,CAROLINE,60,LEAD,0.0,2014-11-18
10715,TOWNFIELD SUBDIVISION,51033,CAROLINE,60,LEAD,0.0,2014-11-18
9197,WESTLAKE AREA PUBLIC WATER SYSTEM,51067,FRANKLIN COUNTY,2784,LEAD,0.2,2014-11-18
7934,POTOMAC BAY ESTATES,51133,NORTHUMBERLAND,75,LEAD,0.0,2014-11-20
7935,POTOMAC BAY ESTATES,51133,NORTHUMBERLAND,75,LEAD,0.0,2014-11-20
